NOM_ENT,LONGITUD_DECIMAL,LATITUD_DECIMAL
MOR,-98.7704975,18.61274056
MEX,-99.36302222,19.49596
MICH,-102.0537603,19.85668056
VER,-96.21579889,19.20842444
VER,-97.15591972,18.81657722
HGO,-99.20102639,19.99251056
PUE,-97.71384167,18.99695639
JAL,-104.6805556,19.20805556
OAX,-95.15987778,16.49030361
VER,-94.45133278,17.27602361
MEX,-99.71001944,19.34620917
OAX,-98.15609194,16.61373389
GTO,-100.8382403,20.58174944
PUE,-98.53924639,19.29222
MICH,-102.0040742,19.44589583
MEX,-98.91233861,19.45933778
MEX,-99.35740583,19.36322694
ZAC,-103.5616431,22.30278472
QRO,-100.1096519,20.41204111
BCS,-110.1675286,23.36417417
GTO,-100.8054989,20.28323278
PUE,-97.39764,19.80075278
GTO,-101.3062158,20.85650139
SIN,-108.8326447,25.76507389
PUE,-98.44009,18.57306639
GTO,-101.5204006,20.64637806
PUE,-97.16592194,18.29324083
TAM,-98.55557167,22.65509056
HGO,-98.58353222,20.89717778
MEX,-98.74719417,19.54155583
CAMP,-89.74805333,20.00434444
VER,-96.95582667,20.13665389
OAX,-97.26935972,16.22557111
MEX,-99.06510278,19.69355056
HGO,-99.36995944,19.99485333
PUE,-97.72674167,19.97863833
SIN,-109.0171067,25.83998944
DGO,-103.6755519,25.46422306
OAX,-96.71319611,16.98888222
PUE,-97.97000583,19.97827528
PUE,-98.17729694,18.90750083
NL,-100.127375,25.67474167
COAH,-103.2997375,25.59124667
MEX,-99.66408611,19.45014889
JAL,-103.8127072,19.54814194
MICH,-101.0948689,19.83610444
PUE,-97.42209583,18.73699389
GRO,-101.6360858,17.73877722
QRO,-100.3361044,20.76437306
YUC,-89.31696111,20.74148417
VER,-96.862285,18.8790475
OAX,-96.82400167,17.17799
YUC,-89.513505,20.81050806
MEX,-99.58942778,19.35933222
TLAX,-98.04328361,19.39766306
MEX,-98.85674167,19.83671806
BC,-115.0003903,32.57028278
GTO,-100.6563914,20.48567028
MEX,-99.02660083,19.81259389
MICH,-101.6329386,20.15010861
SIN,-107.5510183,25.36265167
JAL,-102.3513889,21.2525
OAX,-95.43241944,17.44903611
MEX,-99.20581417,19.84170639
CHIS,-93.52671111,15.88061389
GTO,-101.2783206,20.93082194
OAX,-96.82075694,17.17168417
MOR,-99.36697194,18.73318444
TLAX,-98.37510583,19.30758167
YUC,-88.27026694,20.53708861
JAL,-103.5400583,20.73948611
VER,-98.00595194,21.23763444
NL,-100.1416333,25.84063361
NAY,-105.3826822,20.75023028
OAX,-96.76442417,17.18908306
GTO,-100.5305389,20.53404722
MEX,-99.69176639,18.94883556
MICH,-101.9891667,20.29833333
DGO,-104.6980922,23.96140278
TLAX,-98.19682167,19.33226028
GTO,-100.7626878,20.14404083
VER,-96.18034111,19.08662
MEX,-98.89274222,19.56908333
HGO,-98.7986425,20.02574056
TAB,-93.02811944,17.60904139
MICH,-101.1269908,19.01730833
PUE,-97.66722222,18.90083333
MEX,-99.41510778,19.57686417
PUE,-97.53133528,19.10040639
MEX,-99.92529444,19.65843
SON,-109.9851914,27.511265
TLAX,-98.16176139,19.28681333
MEX,-98.90287306,19.54726833
HGO,-98.666435,21.16591306
MEX,-99.43003972,19.13622417
OAX,-95.09509417,16.96282889
YUC,-89.12523167,20.93463417
VER,-97.19914333,18.81351722
SIN,-107.5539931,24.7735225
PUE,-98.47245972,19.26478194
MICH,-101.127595,19.68786111
YUC,-89.48121111,21.15300028
ZAC,-102.9631544,23.45107972
GTO,-101.0399403,20.46135028
VER,-94.64651639,17.77101667
MICH,-102.5463533,20.27527611
QRO,-100.4093456,20.5331825
TAB,-93.2560425,18.23661083
MEX,-99.05054333,19.72328778
MICH,-101.9394367,19.57181778
OAX,-96.68039611,16.74219
CHIH,-105.4926986,27.85594361
MEX,-99.64879611,19.38938111
QRO,-99.89954111,20.43547528
QRO,-100.2159272,20.50483667
JAL,-103.6141667,20.52222222
MEX,-99.91783083,19.64537917
MEX,-99.82554722,19.59705806
CDMX,-98.97056083,19.208455
COAH,-103.3812494,25.63438222
PUE,-97.59809083,19.85831472
GTO,-100.5471586,20.495455
PUE,-98.45468778,18.66664583
HGO,-99.36494528,19.90091111
NL,-100.4240339,25.8444425
PUE,-97.93962556,20.0947675
GTO,-101.0058997,20.28101583
GRO,-99.00154556,16.74900278
GRO,-98.93490778,17.71408889
BC,-115.9184164,30.47635528
DGO,-103.9218697,23.62216306
CHIS,-92.01820917,15.68401722
TLAX,-98.28270222,19.24015361
VER,-95.17775806,18.42894611
GTO,-100.8401561,20.70577361
YUC,-89.10234139,21.15810278
TAB,-93.48998389,18.17623583
MICH,-101.0727428,19.96160417
JAL,-102.1158333,21.67583333
TLAX,-98.26261722,19.24171194
GTO,-100.7678475,20.62747472
PUE,-98.33148639,19.00519306
CDMX,-99.24048778,19.23822111
ZAC,-102.7231256,23.07573611
HGO,-98.9045875,21.15941778
JAL,-103.5258333,20.76722222
VER,-96.96129472,19.21128583
HGO,-98.20313056,20.1967975
GTO,-100.8504758,20.49662583
SIN,-108.4110203,25.53926778
MEX,-99.89134472,19.46047667
VER,-96.72699944,18.64280778
TAB,-92.97814944,18.16650111
TAB,-92.88539306,18.06280139
NL,-99.18123333,25.79329722
TLAX,-98.16672139,19.28205722
CHIS,-92.3627175,17.2469875
ZAC,-103.4554978,23.95905722
HGO,-99.31255611,20.55177222
ZAC,-102.6054256,22.82674028
GTO,-101.19168,20.89864472
HGO,-98.76432028,20.05464972
MOR,-98.9017575,18.71880639
TAB,-93.369635,18.18053
VER,-97.65860639,20.89087056
SIN,-108.4811208,25.72955444
JAL,-103.5966667,21.98305556
OAX,-96.84311444,16.68566556
MICH,-101.9015519,19.62997028
PUE,-97.57472806,18.83009306
GTO,-101.0340042,20.33554917
GRO,-98.40709944,17.19537222
ZAC,-102.7858381,23.19057278
VER,-95.20149861,18.38880667
NAY,-104.7511097,21.22190611
MICH,-100.5888875,19.88403667
HGO,-99.269615,20.01131639
TAB,-93.90825,18.17734194
PUE,-97.39987556,18.50430417
MEX,-99.60708806,19.97843417
MOR,-99.32573972,18.86073083
TAB,-93.43539528,18.01517528
YUC,-89.59116528,20.49582917
DGO,-103.3572222,24.47544389
MEX,-98.89019333,19.50176361
MEX,-99.77169417,19.358855
HGO,-98.16417083,20.15533667
CHIS,-92.31598778,17.27846333
MEX,-99.19223917,19.94985528
HGO,-99.24853972,20.18748333
PUE,-97.61762778,19.52526278
MEX,-99.70463389,19.40026056
JAL,-103.38,20.09333333
MEX,-99.19462111,19.74822972
MEX,-99.16350889,19.68509222
GTO,-100.4948553,20.58162639
MEX,-98.90315278,19.22814
ZAC,-102.9924903,23.3444425
MEX,-99.44541583,19.37304611
JAL,-103.4772222,20.3275
VER,-97.09905833,18.80574556
MICH,-100.2855114,19.61983306
MEX,-99.74401472,19.56367417
MEX,-99.70314444,19.56918194
MEX,-98.80250556,19.12722139
MICH,-101.7492928,19.92226639
TAB,-93.44894778,17.922255
QRO,-100.2389681,20.77103583
OAX,-96.67312889,16.32243667
PUE,-97.46644611,19.87089528
MEX,-99.33660194,19.69604667
GTO,-100.9952256,20.17240694
MEX,-99.57215639,19.51659556
VER,-95.9476275,18.23088556
PUE,-98.50341306,19.21372778
CAMP,-90.76147667,18.52931806
MOR,-99.17993417,18.7690775
TLAX,-98.19096556,19.34769611
QRO,-99.94108972,20.74044444
MOR,-98.7696725,18.74427028
COAH,-103.3267542,25.64200417
YUC,-89.21517111,20.46874417
MEX,-99.37515972,19.68431806
VER,-96.91747389,19.40942167
CHIS,-92.71325833,16.88444611
OAX,-96.03155111,16.78319972
DGO,-104.0184019,24.27588806
MEX,-99.45207833,19.33069361
VER,-96.16621306,18.35394028
MICH,-101.6181036,19.56551472
JAL,-103.8491667,20.68527778
MOR,-98.99313194,18.71777361
JAL,-105.0988889,20.82277778
JAL,-103.1877333,20.56293611
GTO,-100.6330453,20.50706583
HGO,-98.65618778,21.17375111
CHIS,-93.105235,16.967255
JAL,-103.6875,20.03277778
MEX,-99.53532861,19.47087333
PUE,-97.78186528,18.87760917
VER,-95.14008,17.88605222
MEX,-98.70954417,19.77879833
AGS,-102.3300094,21.94354583
PUE,-97.86621389,18.92247167
DGO,-104.1292203,26.52641833
TLAX,-98.15997056,19.40083889
PUE,-97.5842475,18.58113972
GRO,-99.66754889,16.81889389
GTO,-100.3644444,20.19861111
ZAC,-102.7630089,22.61891444
MICH,-101.1622292,19.04329667
HGO,-98.20324417,20.15869333
MICH,-100.4327914,19.31227583
AGS,-102.2763247,21.95646278
QRO,-100.2159311,20.47657611
MEX,-99.76265694,19.50904778
MEX,-99.97048611,19.56273028
HGO,-98.92620778,19.89616833
SLP,-99.39451389,21.95802
TAB,-93.4179925,17.83553056
MICH,-102.2200481,19.14577306
OAX,-96.30291972,16.79740472
VER,-96.27336028,19.20832056
DGO,-104.1138031,25.22777667
CHIS,-92.17598333,14.7778375
AGS,-102.2507297,22.22824861
VER,-95.14268444,18.15185806
OAX,-96.82009417,17.06327611
MEX,-99.16897222,19.72507333
HGO,-99.22911306,20.03460139
VER,-97.01210361,18.78226
MEX,-99.88838278,19.82565056
JAL,-103.3375,19.69527778
AGS,-102.0188494,22.19439528
OAX,-96.13327083,17.67670861
VER,-94.56714667,18.02842028
MEX,-99.96642972,18.85854583
MEX,-99.15727056,20.00109806
MEX,-99.79876556,19.35657806
QRO,-100.3779711,20.86640028
MICH,-102.2215483,19.79692667
MICH,-100.9260956,19.79446417
CHIS,-92.8049875,17.1319975
TLAX,-98.33767083,19.22056111
MEX,-98.89991694,19.68748639
HGO,-98.44054972,21.13381889
DGO,-103.6591006,25.50130778
TAB,-93.36531889,18.03264944
MICH,-102.2880842,19.80437028
QRO,-99.97621444,20.44695583
GRO,-99.18268278,17.50186194
YUC,-88.31393833,21.15616556
VER,-95.84139028,18.30533639
PUE,-98.23684028,19.11198806
DGO,-105.9544319,25.93166194
MEX,-99.838505,19.55454861
MEX,-99.61135556,19.46327806
PUE,-98.52983556,19.29374194
TAB,-92.954925,18.02161556
VER,-95.34952083,17.89048417
PUE,-97.36916556,19.82965278
JAL,-105.3238889,20.31833333
MEX,-98.74611778,19.85520028
BCS,-111.9814006,26.891565
HGO,-98.939105,19.89117528
GTO,-101.3144231,20.90222028
MEX,-98.90259528,19.49731111
MEX,-99.55878639,19.22945889
MICH,-101.5769511,19.62543806
MEX,-98.86112,19.88339806
GRO,-98.42843333,16.73779806
GTO,-101.5778589,20.95914417
MEX,-99.60746361,19.34023028
AGS,-102.2006561,22.00060361
OAX,-96.72241389,16.80426306
VER,-96.966655,18.91464111
JAL,-103.7708333,20.60861111
MOR,-98.72915556,18.540185
MEX,-98.81537972,19.52334861
ZAC,-103.8840458,23.47735
GRO,-99.16604417,17.41128389
TLAX,-98.11106639,19.32888194
JAL,-103.3022222,20.195
YUC,-89.82973139,20.93205167
HGO,-99.02358667,20.24169667
MEX,-99.54011472,19.01172194
MEX,-99.76951083,19.53985167
HGO,-98.28682083,21.03138667
CHIS,-92.02651111,16.47156722
VER,-95.17805333,18.43591861
MEX,-98.86299917,19.26904944
MEX,-98.75833028,19.72445806
PUE,-98.48428667,19.15223694
MEX,-99.35353583,19.42708278
VER,-97.57551333,20.14084528
MEX,-99.1724825,19.6872625
QRO,-99.92786583,20.49525389
VER,-97.34023583,20.40283806
QROO,-88.13603222,19.84386278
GRO,-99.32976111,17.02127722
MEX,-98.78476694,19.69333194
JAL,-101.7525114,21.50380778
VER,-94.90054194,17.963765
MEX,-99.51300917,19.43018306
BC,-115.1906692,32.40997444
COL,-103.9560733,18.96325583
MICH,-101.5837508,19.82098361
MEX,-100.1069481,19.38852
VER,-97.223025,19.64888639
OAX,-95.99916361,16.66157806
CHIS,-93.15902194,17.13079139
VER,-97.21340306,19.67780806
SIN,-108.9324342,25.74121889
YUC,-89.64325944,20.3288975
CHIS,-92.42629278,16.292225
JAL,-103.3936111,20.29027778
DGO,-104.5728761,24.10059694
JAL,-103.2116667,22.36222222
MEX,-99.631445,19.19506167
ZAC,-102.4739453,22.73163389
BC,-114.9322092,32.60609694
QRO,-99.89905361,20.85904417
VER,-97.21555556,19.59583333
MICH,-102.032195,19.38317389
MEX,-99.63771972,19.38216083
AGS,-102.2757117,21.95891944
MEX,-99.09854167,19.8203625
HGO,-99.26770611,20.46899222
MOR,-98.76542306,18.78439306
MEX,-98.90475444,19.44191972
SLP,-99.30431556,21.95978111
GRO,-98.93323222,17.56367917
MEX,-99.25855111,19.83560611
TAB,-92.97819944,17.943715
MOR,-99.14462722,18.67938694
MICH,-102.3450575,19.69169694
MICH,-102.4818653,19.57264667
MEX,-99.637575,19.38585417
YUC,-89.44190278,20.97816833
SLP,-98.82680333,21.33750444
MEX,-98.88082917,19.46432611
SLP,-98.50545056,22.17684556
GRO,-99.16869333,17.65717944
NAY,-105.2041303,22.12254528
NL,-100.2461139,25.82501111
VER,-96.78620306,18.74730528
MEX,-98.86833333,19.51083333
GRO,-98.68639306,16.81609
MICH,-101.2693269,19.66804556
VER,-96.90373056,19.60707194
JAL,-103.9708333,19.78416667
PUE,-98.3143725,18.11096028
MEX,-99.09752889,19.86737306
MEX,-99.08303222,19.72194444
SLP,-100.7131708,23.67535139
VER,-94.45641639,18.09977083
QROO,-88.93197806,18.45853583
GRO,-98.65688194,16.952725
GRO,-98.45527972,17.19296694
HGO,-98.26929444,20.15580139
NAY,-104.5179425,22.251125
GTO,-101.4631192,20.65840889
GTO,-101.560335,21.11196306
MEX,-99.71485972,19.32612194
OAX,-96.38342333,16.86609944
SIN,-109.0547903,25.96473611
YUC,-90.10961222,20.50614889
OAX,-96.70308917,16.91965861
GTO,-101.0026225,20.53902444
MICH,-102.2382839,20.06546722
GRO,-100.9758561,18.4791325
TAM,-99.02363028,23.31896
SON,-109.5201064,26.70495333
PUE,-98.57216611,18.89292444
MEX,-99.55418806,19.1828475
BC,-115.9164517,30.508735
CHIS,-93.00838194,17.29327083
VER,-95.54381222,17.78286917
OAX,-97.07949917,16.09442278
MEX,-99.14678972,19.75823111
MEX,-98.76104306,19.50134583
VER,-95.43706472,18.46744028
VER,-94.90975833,18.25885778
VER,-96.86985556,19.70745944
NAY,-105.319985,22.63726083
MICH,-100.7364539,18.90048944
TLAX,-97.95472,19.46962944
OAX,-95.08486972,16.29877972
YUC,-89.25579472,20.875535
GTO,-101.3040736,20.71060556
GRO,-100.2278272,17.34275861
VER,-96.92456611,18.81679361
PUE,-97.21040361,20.12990528
COAH,-102.3974047,27.311215
OAX,-95.26047333,16.37370833
MEX,-99.38634889,19.51579361
SIN,-106.7817875,23.72184333
MEX,-98.90768861,19.54116472
GTO,-100.3204231,21.04137389
ZAC,-102.4844628,22.93842
TLAX,-98.27158389,19.383285
MICH,-102.4843969,20.15220778
CHIS,-92.32286,15.557185
TAB,-91.78151583,17.85662167
PUE,-98.4953225,19.17258833
MOR,-99.1861575,18.98225722
GTO,-101.9376825,20.39653778
HGO,-98.78873028,19.98203778
CHIS,-92.99708056,16.13666944
TLAX,-98.05586056,19.59850528
OAX,-95.76168028,16.97548667
GRO,-99.66119,18.23586639
PUE,-98.53456306,19.38094
QRO,-99.9569325,20.14439278
JAL,-103.3891278,20.55727778
MEX,-99.59490611,19.47001389
SLP,-101.0533347,22.19209444
MICH,-100.1735928,19.80530417
CHIS,-92.44425278,16.84797222
ZAC,-102.5026381,22.83019528
CHIS,-92.02384111,16.25415167
PUE,-97.6770875,18.66710167
MEX,-98.86756528,19.53740417
SON,-110.3895825,29.42807667
PUE,-98.48634611,18.78679556
VER,-96.88638889,19.49611111
TLAX,-98.23603528,19.24556722
TAB,-92.9162925,17.87200778
MEX,-99.76298972,19.24902694
MICH,-102.761675,20.14870667
HGO,-98.99862417,20.25493972
MEX,-99.61359611,19.65005556
MOR,-99.1190875,18.76216
MEX,-98.89062083,19.62984111
VER,-95.217205,17.81125361
OAX,-95.60290944,16.39891694
MEX,-98.89942417,19.50792944
PUE,-97.70879417,18.9934075
GRO,-99.9609375,17.05637333
BC,-117.0260758,32.41706472
SON,-109.2333706,29.05633056
PUE,-97.60715528,19.75483361
MEX,-99.76461222,19.3682225
MEX,-99.34439806,19.47556222
TAB,-93.37448417,18.19543167
OAX,-96.10870167,18.09181944
TLAX,-98.25710389,19.27984528
HGO,-99.3467525,20.1232025
QROO,-88.25640861,20.24137472
VER,-96.94832083,18.91942472
JAL,-103.4467369,20.85538528
PUE,-97.9227625,19.0734475
OAX,-96.68552861,16.68512806
YUC,-88.09994056,20.61735528
GTO,-101.6977647,20.978745
MEX,-99.87737083,19.59831472
SLP,-102.0832058,22.8657975
MOR,-99.16646722,18.92728139
HGO,-98.91104556,20.22142389
MEX,-98.79299222,19.65644722
YUC,-89.03651917,20.79644
CAMP,-89.601485,19.58015944
CHIS,-92.69724167,16.39566667
MEX,-98.88560361,19.49090194
GTO,-101.3708469,20.52595722
GTO,-101.496635,20.949725
JAL,-103.4551186,20.80922972
SLP,-100.8603906,21.94329806
MICH,-100.4791006,19.6974875
SIN,-106.2456489,23.14112444
YUC,-88.09057611,20.85184472
MEX,-99.54816944,19.05977806
TAB,-92.84457,18.38307056
HGO,-99.6700425,20.33765722
VER,-97.1224475,18.86874167
MEX,-99.21426389,19.83747194
MEX,-99.55235639,19.21356806
CHIS,-94.06471361,16.17163417
MOR,-98.8340375,18.65005167
PUE,-97.32861333,19.77629333
CHIS,-92.42162056,15.14606333
JAL,-104.6855556,19.23055556
MICH,-101.1283619,19.77301611
MEX,-100.0348372,19.86245944
ZAC,-102.4934972,22.65255778
MEX,-99.85189139,19.79035778
JAL,-103.4143269,20.45470944
PUE,-97.51129278,19.30675389
GRO,-98.63671361,16.62707056
MICH,-101.5938353,19.48957667
JAL,-104.0962492,20.08385556
OAX,-96.06325222,17.09753694
PUE,-97.32738778,18.89738194
NL,-100.5027056,26.53466389
PUE,-98.14991028,20.27572611
COAH,-102.8063503,25.34360528
VER,-97.54885778,20.27596028
CHIS,-92.28943333,16.97957417
GRO,-99.25463778,18.02819528
PUE,-97.82334056,19.01606556
CHIS,-93.01263917,16.94596611
CHIS,-92.68593194,17.17323167
VER,-96.06088806,18.80216139
QRO,-100.1629939,20.55042028
MEX,-99.68385028,18.96183361
MICH,-101.9686606,19.59461306
YUC,-87.56419361,20.99360389
PUE,-98.75650778,18.45267944
VER,-96.81880833,19.74209611
JAL,-104.0502778,21.05805556
CHIS,-93.13007833,17.34040056
TAB,-93.62393889,18.0679725
YUC,-89.27126722,21.20334889
MOR,-98.83130694,18.52382861
GRO,-98.64025861,16.79860861
TAM,-99.08361722,22.54942
SLP,-100.2666489,22.32320944
MICH,-102.5794281,19.09560889
CAMP,-92.09090167,18.25359833
PUE,-97.97141222,20.17499
HGO,-98.95503806,20.19691167
TAB,-92.88185083,18.0085375
QRO,-99.87099167,20.30196694
PUE,-98.42449333,18.93230472
OAX,-96.17053667,17.9453525
HGO,-99.81132444,20.38311722
TLAX,-98.04682889,19.42032944
MEX,-98.76143278,19.32473361
JAL,-104.1975,20.79
VER,-94.13408417,18.16554778
MEX,-100.2561158,19.07445722
TAB,-92.95014278,18.40066722
HGO,-98.41177806,20.06518972
CHIS,-93.79143167,16.60406889
YUC,-89.30881389,21.21150306
CHIS,-92.2162125,16.81866472
MEX,-99.29059722,19.497595
SIN,-108.7159217,25.627005
ZAC,-103.4620394,21.46409139
GTO,-101.4840319,20.98442889
DGO,-103.3826356,25.69305333
YUC,-88.31713861,20.7177875
GRO,-102.1094019,17.98049444
VER,-96.86922389,18.77351
PUE,-98.50513028,18.54117083
MEX,-99.77330917,19.56434361
MEX,-99.74174611,19.552095
JAL,-103.5063889,19.44611111
MEX,-99.60243833,19.7252525
VER,-95.53187889,18.59024028
MEX,-99.32765167,19.64254056
TAM,-99.22763,26.56635111
MICH,-101.7448367,19.77082694
YUC,-89.18371944,20.83348889
COAH,-101.1788717,27.92431556
TAB,-93.20499889,18.34824611
SIN,-107.5240789,24.91429944
GRO,-99.63938806,17.81332167
CHIS,-93.22222,16.87694
MEX,-98.7950425,19.05443639
DGO,-103.4667492,25.67883139
CHIS,-93.43825944,16.4670575
OAX,-96.51062222,18.14566028
MEX,-99.5715625,18.99575694
VER,-96.70031833,19.56418194
VER,-94.99764778,17.94144222
SLP,-98.56438111,22.06226444
GRO,-98.71346278,17.46184472
QRO,-100.1039908,20.61154111
QRO,-99.98192889,20.54898389
MICH,-101.4693689,20.27862972
TAB,-93.6000275,17.97213611
JAL,-103.8613069,20.38187139
VER,-94.95044556,18.17892194
VER,-94.63985861,17.97704306
MEX,-100.0020303,19.69430944
OAX,-95.78231028,17.16400222
OAX,-94.823255,16.43668222
PUE,-97.54088806,20.02935111
VER,-97.15410361,18.77746972
HGO,-99.20514611,20.05712472
GTO,-101.2670944,20.57617833
AGS,-102.3332222,22.24845222
MEX,-98.94743028,19.35801306
MEX,-99.90270611,19.45643056
MEX,-98.76890861,19.78284889
SIN,-107.3770819,24.44809028
MICH,-102.6151536,19.99148694
PUE,-98.06727833,19.09485028
MOR,-99.22503722,18.76952306
MEX,-100.0138011,19.45692111
CHIS,-92.20293611,14.90254778
NAY,-104.8598306,21.427435
PUE,-97.01725889,18.33572694
TAB,-93.00218417,17.92421056
MEX,-99.16623556,19.775435
TAB,-93.43890694,18.04988667
MICH,-100.2783111,19.56337972
HGO,-98.73709611,20.07651361
VER,-95.43658194,17.64139417
MEX,-98.86214167,19.533305
NAY,-105.4401656,20.86950806
MICH,-102.3501489,17.98230861
GRO,-98.30446361,16.65592389
PUE,-97.60661722,20.06395806
VER,-97.11026389,19.8944225
PUE,-98.16240028,20.30126389
NAY,-105.2786908,21.86464639
PUE,-97.56149806,18.55506861
CHIH,-106.2967872,31.58197056
PUE,-97.81194306,18.95723861
HGO,-99.17096333,20.44480528
BC,-115.7341814,31.40447806
VER,-96.20868778,19.20870917
MEX,-100.2592625,19.31249639
MEX,-99.27831583,19.48469
TAM,-97.77663722,25.77573444
MEX,-99.21666306,19.751205
ZAC,-102.0944222,22.73089583
MEX,-99.59083333,20.06694444
HGO,-98.58605583,21.10350111
QRO,-100.4802778,20.69388889
MEX,-99.95534333,19.63228972
SLP,-99.02681806,21.63785778
SON,-110.8858081,29.18065778
GTO,-101.3617908,20.93650833
TLAX,-97.91720056,19.55880583
MICH,-101.6775,19.56083333
TLAX,-98.20286778,19.33262083
AGS,-102.2071547,21.86045278
CHIS,-92.55172,17.28348417
VER,-96.19969528,19.1393075
MEX,-99.02234639,19.77374083
MICH,-101.9336714,20.10446833
TAB,-93.0627825,17.96941778
GTO,-101.84608,20.98000139
CHIS,-93.41622139,16.3461625
SIN,-109.0200281,26.06418389
VER,-95.73460194,17.66373194
YUC,-89.88881556,20.8834175
VER,-95.11500944,18.11333833
MEX,-99.63479528,19.12556806
MEX,-99.64777778,18.94861111
PUE,-98.54153194,18.77070778
VER,-96.84955306,19.51463333
OAX,-96.48780167,17.33152861
PUE,-97.53627917,19.79817694
VER,-96.40304944,19.42546361
JAL,-102.7777778,21.26305556
QRO,-100.1568478,20.61473472
BC,-115.3093219,32.46593917
GTO,-100.6976372,20.58162778
CHIS,-92.27969111,15.83030778
AGS,-102.2777408,22.02983833
CHIS,-92.01636611,17.72832139
GTO,-101.300325,20.74573167
TAB,-92.75069861,18.14532389
QRO,-100.1092825,20.63987278
MEX,-99.13168833,19.87163139
BC,-115.0592736,32.3711675
MEX,-98.83401944,19.69106056
QRO,-99.90899111,20.37754889
GTO,-100.7996978,20.44163861
JAL,-102.9261111,20.46638889
VER,-96.47589222,19.50345444
COL,-103.6612231,19.27785583
YUC,-88.60442,20.96577167
YUC,-89.34578889,20.19578611
CHIS,-92.42521278,16.88541222
MEX,-99.70178417,19.4516125
SLP,-100.9286003,21.73581472
JAL,-103.2288442,20.430215
TAB,-92.81031222,18.34438778
AGS,-102.2997269,22.10542
GRO,-100.4407042,17.21544861
PUE,-98.06198972,19.09471806
TLAX,-98.14794972,19.34376222
VER,-97.13002417,18.91288556
CHIS,-93.20954528,16.31348306
VER,-97.05287472,20.046055
VER,-96.77414722,20.20919167
HGO,-99.23854667,20.01984306
TLAX,-98.31474472,19.33512389
YUC,-88.82720611,20.54912556
HGO,-98.63620917,20.01802167
CHIS,-92.6712075,16.33938778
GTO,-100.9653761,20.20536417
MEX,-98.85357167,19.80398556
GTO,-101.1502458,20.54811972
CHIS,-93.77964667,15.93303278
COAH,-100.9032283,29.02635611
TAB,-93.01463417,18.20445833
PUE,-98.55117444,18.94527389
MEX,-99.67106833,19.39536778
PUE,-97.79627,20.0028125
VER,-96.19088417,19.1825575
HGO,-98.81996694,20.07613556
TAM,-99.43805556,24.24694444
OAX,-95.02741944,16.20989694
PUE,-97.62259694,18.8770475
MEX,-99.67053028,19.65870972
COL,-103.8738147,19.08404194
MEX,-99.64915222,19.61350556
JAL,-103.1979283,20.62380222
GTO,-100.8827392,20.51526722
VER,-94.91381806,18.24233139
MICH,-103.6628772,18.68638278
HGO,-99.33888889,19.98888889
MEX,-99.95922472,19.50126139
MICH,-102.34695,20.09143639
HGO,-98.76414444,20.5947
TLAX,-98.19287667,19.35310722
MEX,-99.52899194,18.97852861
VER,-96.77185972,18.75385472
PUE,-98.71049,18.87560806
MICH,-102.5036206,19.09531833
NAY,-104.4053889,20.80778222
MOR,-99.26048,18.61179111
GRO,-100.6128083,18.28367444
MICH,-101.7319444,19.45388889
TAB,-93.49718139,18.06750333
GRO,-99.93267778,17.60457222
TAB,-93.56791722,18.17474778
CHIS,-92.04133583,15.59803722
TAB,-93.13813333,18.23330111
CHIS,-92.97517778,16.04003056
TLAX,-98.25695361,19.31322889
MEX,-100.0302906,19.24843389
VER,-96.84217472,19.69692417
QRO,-99.93764056,20.76709694
MEX,-98.90935167,19.52903056
MICH,-101.4379928,19.54648111
GRO,-98.51763222,16.41694972
GTO,-100.9203053,21.47284833
OAX,-95.15293444,16.24365722
GRO,-99.58459889,18.48525972
CHIS,-92.40218417,17.41581611
MOR,-99.21558111,18.61663028
MICH,-101.7602164,19.77712361
MICH,-100.7847522,18.59141083
GTO,-101.7389814,21.10816556
CHIS,-92.30306167,14.86927417
JAL,-103.7669444,19.61055556
MEX,-99.59250056,19.84573556
JAL,-103.4811069,20.48835583
VER,-97.06070667,18.9879475
YUC,-89.30251917,20.42953472
GTO,-101.0149011,21.68314639
MICH,-100.6620669,18.36621167
MEX,-98.91609972,19.23595556
MEX,-99.24643528,19.68691472
QRO,-100.1139317,20.52774917
PUE,-97.64677944,20.02493667
JAL,-103.2184119,20.68215194
VER,-96.43254,19.77179806
GRO,-100.5821692,18.27373556
PUE,-98.014305,19.83805111
JAL,-103.5494444,19.41083333
VER,-97.72866194,20.26060139
PUE,-97.54841194,19.16189667
DGO,-103.4879114,25.51555806
MEX,-98.785,19.09222222
DGO,-106.9666017,24.97031611
SON,-109.5894253,27.16019
MEX,-100.1315031,18.88201361
OAX,-94.61300417,16.56209333
PUE,-98.50395889,18.55139
TLAX,-98.22155833,19.39917667
VER,-97.01278722,18.82416333
NAY,-104.3582594,21.12258028
PUE,-97.47542083,18.32970889
GTO,-100.3923819,21.02212472
MICH,-102.1902514,19.69401
TLAX,-98.10312222,19.35580722
SLP,-98.67157556,21.20860056
MEX,-99.814745,20.22380944
OAX,-94.75700333,16.32053917
MEX,-98.78861417,19.57081083
GRO,-99.225875,17.50311944
MEX,-99.55524556,19.32853528
MEX,-98.86935444,19.48818333
QRO,-100.2582139,20.62251556
PUE,-98.35752083,18.98178944
YUC,-88.52782222,20.83986556
VER,-94.79233944,18.15720194
JAL,-105.1822222,19.67638889
CDMX,-99.17505806,19.13620222
YUC,-89.41923833,21.06347889
VER,-94.98779,17.38493611
