LONGITUD_DECIMAL,LATITUD_DECIMAL
-99.97108278,26.38795833
-100.1334056,26.71388167
-99.96173306,26.29353306
-100.1924022,26.74270361
-100.1747525,26.71488472
-100.0850194,26.48673139
-100.1144906,26.49837333
-100.0633756,26.34504444
-100.1187019,26.3542
-100.0725289,26.50248222
-100.1457511,26.50012889
-100.1158506,26.34657528
-100.0351483,26.49551389
-100.1043333,26.37721333
-100.05304,26.49828056
-100.2289556,26.82983
-100.1354333,26.47963167
-100.1432689,26.78999361
-100.1510347,26.46887361
-100.1575,26.44527778
-100.1170683,26.4709625
-100.0411858,26.493175
-100.1294906,26.48531778
-100.0135567,26.34624056
-100.0396861,26.34254389
-100.1030711,26.48202194
-100.0391247,26.34549694
-100.0786161,26.58396056
-100.0541361,26.57380778
-100.1212322,26.47624278
-100.1417131,26.4928175
-100.1257819,26.48373889
-100.085955,26.48993861
-100.1097678,26.48004056
-100.1178247,26.55614944
-100.1117633,26.49577778
-100.0563894,26.49607472
-100.1177269,26.48105361
-100.1469253,26.49995611
-100.1425233,26.50893722
-100.1412589,26.47868139
-99.94840306,26.32932306
-100.1853347,26.4732425
-100.1336878,26.50966778
-100.209975,26.49311917
-100.0698786,26.48482556
-100.1670811,26.42775528
-100.1745917,26.54603889
-100.1677294,26.4831275
-100.1694511,26.49142667
-100.1629478,26.49028806
-100.1622517,26.50460861
-100.1644744,26.49836194
-100.1973308,26.4860325
-100.1958317,26.49099806
-100.1957814,26.49309056
-100.1546508,26.49065722
-100.1995761,26.48940222
-100.1598508,26.47962611
-100.1856856,26.47912528
-100.1647639,26.53758639
-100.0067658,26.34814917
-100.1340389,26.50041917
-100.1824731,26.65824944
-100.2915056,25.95956667
-100.2919481,25.95585972
-100.3015458,26.03821389
-100.3345097,26.06816694
-100.3927581,26.12446556
-100.1615706,26.12058139
-100.4539917,26.14760472
-100.3737397,26.09297083
-100.2310167,26.11819361
-100.2541464,26.08634417
-100.4679225,26.16972694
-100.4842283,26.17944944
-100.3335136,26.12942889
-100.12,26.04240889
-100.2371108,26.20711111
-100.3274397,26.13771306
-100.2290072,26.11705194
-100.2736739,25.97332667
-100.3204769,26.04770917
-100.0556592,26.26228806
-100.3668983,26.2639
-100.3703689,26.28064917
-100.1418531,26.02738472
-100.0840239,26.28274889
-100.4502975,26.15401917
-100.1211894,26.06471444
-100.4272661,26.12244028
-100.4344875,26.12726528
-100.0918789,26.2370725
-100.3623969,26.11518472
-100.3241378,26.09019972
-100.5122358,26.19665194
-100.0843025,26.25453639
-100.4126461,26.1156325
-100.3298683,26.11830417
-100.2560653,26.17231361
-100.3797608,26.29438417
-100.2725,25.97055556
-100.2803636,25.9929575
-100.5022003,26.19219972
-100.4340314,26.14178889
-100.3505275,26.0782425
-100.2226203,26.19837389
-100.2519886,25.9226025
-100.1719208,26.18720694
-100.2250064,26.07630611
-100.4002464,26.10889167
-100.1135514,26.13860139
-100.3248042,26.04800333
-100.0910572,26.27433139
-100.0725186,26.29042861
-100.3471858,26.17675
-100.3200403,26.08643472
-100.3510083,26.0737325
-100.2483539,26.18619778
-100.2062675,26.15054583
-100.1186886,26.1468825
-100.1273733,26.18856083
-100.2761164,25.98183583
-100.3077483,26.03470528
-100.2469306,26.09050833
-100.2533811,26.07326472
-100.3001556,25.94867056
-100.3048244,25.95924
-100.2944014,25.88579861
-100.26395,25.914525
-100.3052064,25.88966417
-100.2922608,25.95519
-100.1410614,26.19681917
-100.33689,26.05634806
-100.3819803,26.09892528
-100.3006489,26.07086694
-100.2939047,25.95256556
-100.3100256,26.05324972
-100.338575,26.03017472
-100.2776328,26.00800417
-100.2787911,26.0715975
-100.3038883,26.02562917
-100.2761856,26.072285
-100.3124436,25.95253917
-100.2276878,26.13634833
-100.2827789,25.9962275
-100.2761067,25.93365722
-100.1070031,26.18606306
-100.3061256,26.03910389
-100.2800931,26.06980417
-100.3051244,26.0291775
-100.2324931,26.08157083
-100.29484,25.99161833
-100.3105992,25.9413175
-100.2926331,25.95397583
-100.3371461,26.13947917
-100.3272456,26.12020861
-100.2143817,26.11846583
-100.3126531,26.03580778
-100.2697897,25.93983833
-100.2657819,25.90942389
-100.2804172,25.95814778
-100.2778917,25.9046
-100.4094278,26.35714861
-100.3786675,26.12574
-100.2729631,25.95317306
-100.2574956,25.94210139
-100.2983083,25.85448056
-100.3149097,25.99393944
-100.2986344,26.01076278
-100.3043417,26.01839444
-100.3375914,26.06671417
-100.3595158,26.06741056
-100.309445,25.95544472
-100.3779453,26.09605389
-100.3364219,26.14039167
-100.3435925,26.14209917
-100.3756694,26.29051333
-100.3121036,26.05643528
-100.3348883,26.08817056
-100.23788,26.09926472
-100.2234381,26.08307833
-100.2257672,26.13261056
-100.2331858,26.14190444
-100.131745,26.11465556
-100.3291792,26.04457139
-100.2518444,25.89601139
-100.3009056,25.96825306
-100.2410831,26.15076333
-100.2353039,26.14521333
-100.3630803,26.08121083
-100.2598833,25.99729556
-100.3163,25.95247972
-100.2854233,25.87861444
-100.2872903,25.88095806
-100.2606989,26.06641167
-100.2258139,26.10944972
-100.2409394,26.081805
-100.3757558,26.09284083
-100.2334508,26.11623139
-100.3774183,26.09434111
-100.2741897,26.04965222
-100.2185078,26.14550306
-100.2228719,26.10818583
-100.27245,26.19190556
-100.2708919,26.09822861
-100.2398683,26.10382778
-100.2369819,26.08196333
-100.2279067,26.14668917
-100.1972442,26.13315
-100.3745903,26.12317917
-100.1027408,26.15526944
-100.2825133,26.08713694
-100.2195569,26.12844222
-100.2194078,26.12640806
-100.2444739,26.07968333
-100.31405,26.06640167
-100.2809642,25.92157639
-100.3426847,26.05877528
-100.0722864,26.28168722
-100.0683103,26.274715
-100.2364719,26.22643806
-100.243795,26.15478722
-100.3930944,26.10542028
-100.2429689,25.91274306
-100.2647633,25.87589917
-100.2344467,26.01225444
-100.2678339,25.89134667
-100.3325306,26.10677222
-100.3416536,26.1228175
-100.1387153,26.03355972
-100.3047892,25.86180889
-100.2567867,25.89290306
-100.2979419,25.9329425
-100.3319539,26.05020861
-100.3206317,26.032795
-100.3956592,26.08309861
-100.2578725,25.88715583
-100.2895861,25.75525278
-100.4468944,25.97565
-100.4824475,26.000845
-100.4224917,25.96080778
-100.4780958,25.99393389
-100.4521658,25.95977861
-100.457085,26.00120889
-100.4617472,25.67436389
-100.4699286,25.61217167
-100.58867,25.702645
-100.4592861,25.63702167
-100.4611514,25.61272861
-100.5255553,25.54722194
-100.4494875,25.62405167
-100.4091833,25.57118306
-100.3892056,25.48966694
-100.4282714,25.58732139
-100.5274928,25.49123194
-100.4393506,25.46336417
-100.3485953,25.5023225
-100.4911967,25.48074556
-100.6025733,25.59731361
-100.4562614,25.60786389
-100.5037661,25.62157833
-100.5187572,25.49450306
-100.5211867,25.73003806
-100.5422469,25.68454306
-100.6443806,25.69266944
-100.4544583,25.63959361
-100.4499622,25.60763528
-100.4404969,25.59387778
-100.4349561,25.59396417
-100.4532881,25.60299028
-100.4534739,25.60975361
-100.5790536,25.48791361
-100.5628814,25.48570194
-100.5221617,25.48085944
-100.4211339,25.48052611
-100.4275575,25.50307167
-100.5151728,25.64785722
-100.4439614,25.70344639
-100.4607628,25.64456583
-100.4389036,25.58927694
-100.4720411,25.63851306
-100.4538164,25.63672667
-100.4808628,25.63822444
-100.4034919,25.57096944
-100.5056786,25.67518611
-100.5130742,25.60430556
-100.4356389,25.49860694
-100.6130861,25.55258139
-100.6891839,25.60105167
-100.5085361,25.72683056
-100.5096922,25.73285861
-100.5134294,25.74161139
-100.1530111,25.4271
-100.3698158,25.3903725
-100.0893417,25.454265
-100.1043167,25.4397025
-100.2395372,25.37990972
-100.1495192,25.31771917
-100.1592269,25.32635806
-100.4534419,25.35711667
-100.4490469,25.38153583
-100.4484456,25.36508111
-100.2553167,25.38769111
-100.2814219,25.34686667
-100.0788728,25.34816389
-100.0650708,25.42110611
-100.0828158,25.48134333
-100.1624211,25.35057972
-100.1615403,25.26425639
-100.1843067,25.34303444
-100.4557847,25.36303083
-100.4279428,25.35708111
-100.2998078,25.3514925
-100.4253939,25.36834806
-100.4052122,25.36487833
-100.2971808,25.39729778
-100.5162953,25.44795444
-100.3910856,25.35845139
-100.1052653,25.48028444
-100.2544078,25.32841111
-100.3254339,25.35686111
-100.3325636,25.35544389
-100.3620989,25.35491194
-100.3782292,25.36175028
-100.4089567,25.35337583
-100.2570706,25.34148028
-100.3335708,25.41238444
-100.2198164,25.38778806
-100.4055867,25.40416972
-100.4526936,25.36287139
-100.4354944,25.36946944
-100.4336661,25.38003528
-100.2293469,25.32937583
-100.2525656,25.33181972
-100.3499539,25.38567444
-100.27971,25.39136611
-100.2594961,25.39137222
-100.2671386,25.38995528
-100.2404097,25.28642639
-100.3475072,25.35351889
-100.1394953,25.39945889
-100.050295,25.43228389
-100.0671328,25.44156556
-100.0667303,25.44283056
-100.0759692,25.44937194
-100.0753822,25.44980611
-100.0741292,25.44883389
-100.06929,25.45695528
-100.0674547,25.45793194
-100.0609928,25.46028472
-100.0628939,25.45800361
-100.0649892,25.45539389
-100.0731928,25.44638833
-100.0712556,25.44560833
-100.0655056,25.44602528
-100.0620253,25.43900444
-100.0511544,25.44427944
-100.0456153,25.45341722
-100.0534483,25.45752611
-100.0786219,25.46897972
-100.0867747,25.47237889
-100.0905292,25.46855833
-100.1104672,25.48764806
-100.1028325,25.49141667
-100.0962533,25.46558444
-100.1142092,25.43368972
-100.4252142,25.37158306
-100.3984592,25.35321917
-100.3960092,25.35976056
-100.2304392,25.27659194
-100.2193719,25.27002139
-100.3099214,25.36837861
-100.3964317,25.39896722
-100.2155258,25.46664806
-100.2181489,25.47227694
-100.233895,25.4602325
-100.2112983,25.47565861
-100.2163728,25.46327222
-100.2068975,25.46095306
-100.1921392,25.46464278
-100.1978622,25.45712694
-100.1852253,25.44874694
-100.1939528,25.43167778
-100.138985,25.39702389
-100.1247319,25.35948889
-100.1197308,25.35897389
-100.1238478,25.35558417
-100.1259439,25.353055
-100.1158611,25.36507917
-100.1170914,25.36164806
-100.0857817,25.34636361
-100.0831081,25.34381083
-100.0850653,25.35984111
-100.1272156,25.42135667
-100.1438108,25.44547778
-100.1774442,25.41647778
-100.1809514,25.40599861
-100.1763831,25.41874722
-100.082315,25.46152917
-100.1334506,25.38081111
-100.1500292,25.37208444
-100.0719369,25.44840083
-100.1295733,25.37593389
-100.2055997,25.51300222
-100.3906803,25.36383944
-100.0753361,25.44594639
-100.1762167,25.42174861
-100.0955306,25.44880556
-100.3819569,25.36251111
-100.1095678,25.48376528
-100.1098172,25.48605583
-100.4076236,25.35304083
-100.1273631,25.35247444
-100.0793214,25.33889167
-100.2116064,25.4803375
-100.2028044,25.47151722
-100.1233733,25.43043194
-100.0785844,25.45693333
-100.0871217,25.46836167
-100.1016961,25.48904778
-100.0748392,25.47139528
-100.0792833,25.46164611
-100.0943694,25.46150833
-99.98957944,26.65967278
-99.7720075,26.48724139
-99.72144778,26.89422417
-99.84343111,26.41336194
-99.72815722,26.48429861
-99.91407611,26.47847278
-99.95766361,26.45429333
-100.01605,26.47209611
-99.85558083,26.47947667
-99.88720833,26.43013306
-99.87239139,26.47774306
-99.94108139,26.55994889
-99.99738722,26.51998472
-99.7504075,26.49583861
-99.90749667,26.42263583
-99.79679167,26.570275
-99.82739194,26.40238944
-100.0390294,26.6101025
-99.99749972,26.51461083
-99.94887444,26.48779722
-99.80843889,26.49189028
-99.86041222,26.48587611
-99.99136417,26.49900778
-100.0018419,26.64996833
-99.86852972,26.87836611
-99.99929639,26.87317667
-99.83931944,26.48824722
-99.96463056,26.49419111
-99.76778194,26.49933778
-99.87949056,26.48679694
-99.92407639,26.481555
-99.88383583,26.51667194
-99.98981639,26.46576139
-99.85280028,26.48840889
-99.79394167,26.49182222
-99.92521806,26.72709833
-99.80204111,26.53913
-99.77643056,26.56087694
-99.9922375,26.53383083
-99.95520639,26.62216972
-99.87208611,26.51882556
-99.77400583,26.46852583
-99.96869889,26.67264889
-99.70093583,26.89797833
-99.835915,26.48895361
-99.76255083,26.47194278
-99.81596556,26.87137583
-99.75178861,26.86007278
-99.75806333,26.49318694
-99.88506194,26.48779222
-99.77905778,26.49578583
-99.86897528,26.48480639
-99.77097028,26.84270333
-99.77715611,26.84845278
-99.78241083,26.89228222
-99.77173611,26.47573333
-100.4245611,26.498225
-100.3940478,26.39622917
-100.2784219,26.49566722
-100.4652375,26.48298917
-100.4323456,26.4048925
-100.3523672,26.49285722
-100.3628208,26.49418778
-100.2523592,26.30903444
-100.3894858,26.49589861
-100.3800714,26.49651889
-100.3917031,26.38893333
-100.4377294,26.39406278
-100.39228,26.40807639
-100.46237,26.49122444
-100.4583375,26.55991361
-100.4033222,26.50759167
-100.3684333,26.49830861
-100.4152564,26.45900861
-100.4126267,26.50353194
-100.4522617,26.53550111
-100.3913275,26.49318972
-100.4110528,26.49634167
-100.4102247,26.42237194
-100.3920075,26.40223972
-100.4451625,26.50367639
-100.4376022,26.51079944
-100.4356831,26.51819611
-100.4091767,26.50927694
-100.4257525,26.48288833
-96.60817417,17.43575222
-96.60761,18.53856333
-96.59069056,18.47834444
-96.54675556,18.49607056
-96.36206139,18.39258722
-96.64404833,18.4504075
-96.55980778,18.58366917
-96.63897472,18.45964806
-96.49407667,18.56566556
-96.42673139,18.44637861
-96.47987667,18.36706889
-96.59757917,18.39170444
-96.57330917,18.37297444
-96.54143056,18.50182556
-96.39734556,18.43763139
-96.63780472,18.556985
-96.63109278,18.55331806
-96.43720778,18.4820325
-96.37721833,18.41388722
-96.65704639,18.49011083
-96.63841806,18.50792333
-96.42362028,18.49661222
-96.48429417,18.44105417
-96.43341917,18.4687575
-96.47868306,18.50647056
-96.34866667,18.352835
-96.3664425,18.40442472
-96.46480278,18.48341167
-96.45121833,18.33599444
-96.49909833,18.39309667
-96.50832944,18.428985
-96.45801139,18.50881639
-96.385655,18.41165944
-96.531845,18.51352278
-96.4329675,18.44866639
-96.505905,18.50464639
-96.40746139,18.44158667
-96.45291028,18.53610361
-96.60294556,18.55595194
-96.61727917,18.42589722
-96.5180325,18.44913278
-96.5300225,18.43782917
-96.62177333,18.54038972
-96.44836889,18.46834806
-96.44188972,18.3936825
-96.54978472,18.43644667
-96.62987778,18.44982444
-96.65332806,18.47800694
-96.51312417,18.40765278
-96.47159111,18.55483861
-96.61493444,18.51705222
-96.63415639,18.51937917
-96.49961222,18.50264444
-96.46929528,18.56901722
-96.61201556,18.4182475
-96.53978889,18.55507444
-96.46580389,18.41106556
-96.43244639,18.48697944
-96.53681444,18.46679028
-96.64645194,18.56526833
-96.53269083,18.56793167
-96.58167083,18.39122667
-96.62438417,18.54428861
-96.62931694,18.51888444
-96.62781528,18.56485889
-96.57137333,18.51013833
-96.61810111,18.52815028
-96.57785167,18.47245667
-96.68568472,18.46077028
-96.66941528,18.4608975
-96.51353444,18.41652528
-96.58827611,18.53272389
-96.56934917,18.52290278
-96.52736444,18.57346361
-96.57947472,18.52012667
-96.43303,18.51684944
-96.46573972,18.56713778
-96.50306139,18.51354194
-96.51133139,18.51157444
-96.50560528,18.52167167
-96.50992056,18.43552361
-96.60637278,18.42976417
-96.55158444,18.50338833
-96.5536475,18.51618222
-96.55721556,18.52041306
-96.4226825,18.48444333
-96.51301139,18.49246028
-96.42791694,18.44059167
-96.58033167,18.38290861
-96.65951417,18.40646667
-96.66639,18.37367583
-96.34380472,18.37289111
-96.67561444,18.47414333
-96.48404861,18.51050861
-96.47003944,18.49832528
-96.58810278,18.36858194
-96.52883,18.41870389
-96.60052444,18.41920028
-96.62774556,18.37653806
-96.49008861,18.45297
-96.64596472,18.38882778
-96.61524139,18.41891806
-96.65445528,18.47504083
-96.59653278,18.54192944
-96.62357889,18.56203083
-96.538065,18.51338306
-96.54574222,18.50158028
-96.46562,18.49864667
-96.46344611,18.46772139
-96.63410889,18.37369472
-96.51422028,18.41283722
-96.64107917,18.53905222
-96.47729944,18.49643361
-96.62109889,18.36271694
-96.50732139,18.54880444
-96.48398667,18.50198972
-96.53524833,18.49729861
-96.60207056,18.52775222
-96.45063778,18.50920861
-96.42663444,18.50979333
-96.49227833,18.44304361
-96.50886944,18.41123722
-96.62243806,18.43093722
-96.43886583,18.52826917
-96.37284139,18.38729861
-96.64440389,18.56788167
-96.38300944,18.40694389
-96.62079778,18.52537722
-95.95656167,17.03526417
-95.919585,17.01226917
-95.92706167,17.06959694
-95.9115725,17.05847444
-95.89926194,17.05556583
-95.945935,17.00927333
-95.93360028,17.01944306
-95.90248778,17.01617806
-95.92215611,17.05473444
-95.949665,17.0403125
-95.94758611,17.04236917
-95.96803583,17.03279222
-97.6743525,17.93090056
-97.69347806,17.91061944
-97.67652306,17.93662333
-97.67660472,17.92981028
-95.057045,16.50383972
-94.975015,16.61825833
-94.98845028,16.62725611
-94.9967475,16.71184
-94.96326806,16.80782694
-94.86114306,16.72552944
-94.94767056,16.63108472
-94.95622417,16.69299389
-94.97999083,16.72556222
-94.90852639,16.68447944
-94.90174722,16.73826389
-94.99586528,16.74310833
-94.96383722,16.75890694
-95.11001361,16.477055
-95.1106325,16.48510806
-95.08626528,16.46568417
-95.0086325,16.65308417
-95.01144361,16.65961056
-95.07824222,16.45424361
-95.11332389,16.48062889
-95.11635778,16.49450361
-95.06698472,16.49751806
-95.08180861,16.47645583
-95.08683972,16.48084889
-95.04341083,16.52126528
-95.00838972,16.51334111
-95.06457861,16.51024694
-95.01911361,16.51720167
-95.01386583,16.51328194
-95.05206667,16.49840028
-95.14225944,16.49129639
-95.12443444,16.48417944
-94.82404028,16.77034333
-95.15461611,16.49655361
-94.9822825,16.54234556
-95.00112444,16.54531111
-94.98402472,16.55173889
-94.97161528,16.56796806
-94.9993575,16.52116778
-95.09113111,16.47218111
-95.08791417,16.49522111
-95.11264222,16.48165889
-95.09055556,16.49027778
-95.08444056,16.47645306
-95.11252694,16.47632972
-95.08694722,16.48524944
-95.01524444,16.51394028
-94.98891028,16.52184917
-94.99509111,16.51434417
-94.98406583,16.54936222
-95.01573528,16.52191861
-94.97694972,16.53582806
-95.00093528,16.52679528
-94.98281389,16.54481222
-95.00697139,16.51368056
-94.98019306,16.52887861
-94.9809875,16.53502833
-94.99015833,16.51384528
-95.07146389,16.52498333
-95.04264083,16.52104583
-95.11295778,16.48743528
-95.11147639,16.479915
-95.11976306,16.47636917
-95.00056833,16.52135028
-95.00310222,16.51663806
-95.08440361,16.50236028
-95.0259025,16.56189333
-95.03479083,16.50222472
-95.04358028,16.49610472
-95.04266778,16.51443833
-95.00774194,16.542555
-95.04865861,16.53186694
-95.02962194,16.52316194
-97.22519861,17.45893639
-97.22079639,17.52818028
-97.12505361,17.33830778
-97.11251194,17.35376472
-97.192425,17.39103028
-97.14583611,17.45858889
-97.16141417,17.46522528
-97.14464833,17.43456222
-97.14591972,17.38838861
-97.17884917,17.40657556
-97.12749472,17.37180639
-97.11369722,17.54310833
-97.28194611,17.19750722
-97.11964167,17.5591675
-97.27875528,17.21790944
-97.2103875,17.43112722
-97.0232325,17.45933306
-97.14481111,17.36278028
-97.13831639,17.36417
-97.1361625,17.34147194
-97.14554861,17.36903472
-97.20841833,17.44691806
-97.25643111,17.47828944
-97.22044222,17.43372972
-97.1967925,17.46287611
-97.20622667,17.45511167
-97.10352667,17.53030528
-97.09707694,17.56874917
-97.2083,17.5576725
-97.24367667,17.18588778
-97.19362778,17.45842889
-97.21907722,17.48284583
-97.18606694,17.47031083
-97.19441111,17.41335306
-97.11049222,17.37531083
-97.11428833,17.31811083
-97.14304944,17.32904361
-97.1297475,17.34774194
-97.20883278,17.49847
-97.21954444,17.47638056
-97.02853444,17.46729528
-97.03131556,17.47076583
-97.22590028,17.44174611
-97.20035056,17.45708306
-97.20725972,17.45135722
-97.25186639,17.463145
-97.24571833,17.44876833
-97.25668833,17.46085222
-97.22367,17.48002556
-97.219085,17.44330917
-97.24896222,17.46409
-97.13780583,17.43268444
-97.07696111,17.56982111
-97.26215194,17.19082694
-97.09206389,17.54545944
-97.21240111,17.42386806
-97.2278675,17.44087667
-97.22033972,17.43160417
-97.19602528,17.40329
-97.11173833,17.33785528
-97.25857833,17.46825389
-97.24768778,17.47528
-97.21699056,17.42811028
-97.21879056,17.43172806
-97.25522139,17.449975
-97.24454806,17.43990444
-97.258705,17.49894361
-97.21502611,17.46813306
-97.18052694,17.46678278
-96.72132556,16.75917917
-96.72285167,16.75518583
-95.72630528,16.30026306
-95.77327167,16.18557361
-96.13327083,17.67670861
-96.13900306,17.76363722
-96.22632806,17.67791611
-96.16263417,17.675755
-96.07940694,17.76014694
-96.00957556,17.79123639
-95.11219,16.803935
-95.05360889,16.76654333
-95.07460111,16.75159472
-95.01319667,16.82467083
-95.09322194,16.79586361
-95.02758694,16.83155333
-95.02302222,16.80697278
-95.07111722,16.80412056
-95.01351306,16.81441917
-95.06813639,16.8082125
-95.01836167,16.80960167
-95.03076417,16.76266444
-95.01615667,16.79425444
-95.12984556,16.75778833
-94.95220083,16.84553444
-94.92650417,16.87579361
-94.96884028,16.8450775
-95.10590833,16.76510889
-95.14643972,16.73639278
-95.03784861,16.7604425
-95.01962861,16.77226306
-95.02332917,16.8357975
-95.02068972,16.839965
-95.02029389,16.80121222
-95.10934944,16.73121083
-95.14384694,16.74709167
-95.05321778,16.82018528
-95.12526472,16.73008833
-95.01693917,16.78311167
-95.0584,16.81783333
-95.00566028,16.75179806
-95.03269194,16.814445
-95.0864075,16.75454056
-95.00851444,16.82445722
-95.00591056,16.82600111
-95.01844333,16.77887139
-95.04050167,16.80128278
-95.01801111,16.7892775
-95.09747306,16.78420417
-95.11203444,16.77375028
-95.05119167,16.81324083
-95.02807694,16.81303556
-95.07948611,16.80134722
-95.06368778,16.77406389
-95.1662625,16.77165028
-94.985305,16.83188528
-95.09620222,16.79507194
-95.06822611,16.76654806
-94.90395611,16.86163306
-94.89466444,16.88762083
-94.89380306,16.88411417
-95.10685861,16.80015139
-95.11976417,16.78048556
-95.12428083,16.77130056
-98.27837611,17.5328575
-98.30113528,17.517875
-98.24040389,17.56089861
-98.27649611,17.53053361
-98.24008139,17.56165667
-96.49191889,15.92633444
-96.53822028,15.92097472
-96.55462917,15.83348056
-96.47384083,15.9477925
-96.57655389,15.83618333
-96.56452083,15.89549778
-96.51752139,15.94633722
-96.49633278,15.95224944
-96.53560694,15.94835389
-96.52810667,15.91026389
-96.47901306,15.972405
-96.479085,15.93163639
-96.53103917,15.81972861
-96.49275778,15.91920722
-96.49920667,15.88909
-96.56837639,15.88509556
-96.56097139,15.80831139
-96.52044,15.83699222
-96.54305556,15.98361111
-96.52464472,15.88311778
-96.52064389,15.96313722
-96.52684917,15.95867417
-96.49421639,15.98227444
-96.51544722,15.93144167
-96.57148,15.81547139
-96.55304028,15.91183472
-96.51690389,15.98041778
-96.51134333,15.85040944
-96.50514417,15.83735861
-96.50309361,15.90009194
-96.52486528,15.98369222
-96.47238472,15.95246111
-96.57580389,15.90718167
-96.51759417,15.91744333
-96.53771917,15.89112361
-96.47615167,15.95461306
-96.51099833,15.91789056
-96.48995528,15.98072556
-96.52524667,15.99291139
-96.56714833,15.86497861
-96.50770944,15.88262472
-96.55538833,15.88311611
-96.50768111,15.89985028
-96.50072833,15.972265
-96.49712694,15.97427056
-96.50403944,15.92861639
-96.49959389,15.91690306
-96.489575,15.97435167
-96.51009667,15.99408556
-96.48798833,15.94881583
-96.52772972,15.96292417
-96.52836528,15.96884528
-96.56203444,15.90170361
-96.53745389,15.98982111
-96.47510306,15.93738583
-96.53382444,15.96058722
-96.53222111,15.96487833
-96.50432,15.984065
-96.50239806,15.98083833
-96.48136833,15.96062639
-96.53519306,15.9586075
-96.495275,15.98401444
-96.53993667,15.87071944
-96.51016278,15.96233667
-96.51539861,15.904115
-96.50141333,15.98680167
-96.54701,15.9060225
-96.49833917,15.92870111
-96.49043944,15.93092389
-96.49578722,15.92874333
-96.49737778,15.90332806
-96.492155,15.89344306
-96.49921667,15.92471278
-96.57646889,15.85344194
-96.56867972,15.82831972
-96.50928194,15.93685167
-96.52016222,15.93204528
-96.53474778,15.89611111
-96.563985,15.84899556
-96.76661833,16.89708806
-96.77080611,16.90119194
-96.76474417,16.89722083
-96.77399083,16.90054028
-96.77798889,16.88407833
-95.0987125,16.56769833
-95.04083333,16.65521611
-95.01566833,16.65353917
-95.11741944,16.5755375
-95.10552528,16.67799111
-95.10893556,16.58343583
-95.13529444,16.56622944
-95.13858972,16.56568944
-95.15098583,16.56184583
-95.14424389,16.54291944
-95.14035944,16.56637083
-95.13336833,16.61753
-95.14469917,16.66253083
-95.13870861,16.56871083
-95.10462028,16.54799389
-95.09569,16.58276278
-95.09548167,16.57827944
-95.11516333,16.56940556
-95.08902028,16.53730444
-95.13881611,16.55868806
-95.10581583,16.54517194
-95.1066775,16.54616278
-95.10790222,16.54910111
-95.13476194,16.59688833
-95.12966944,16.59679361
-95.12794167,16.54720139
-95.1065625,16.54801472
-95.13600611,16.55061
-95.02665806,16.59605194
-95.0912125,16.53640583
-95.09236472,16.5318775
-95.11129611,16.54893
-95.11583139,16.53879944
-95.11914167,16.54806944
-95.14015833,16.54969444
-95.12460278,16.55707222
-95.08081667,16.59081111
-95.07204889,16.55316722
-95.10890528,16.55025361
-95.10473083,16.54264167
-96.66498056,16.53675889
-96.58110583,16.51411528
-96.59645167,16.52086944
-96.5680125,16.47748444
-96.61925694,16.53778528
-96.63918139,16.54141333
-96.62490583,16.52039611
-96.56835333,16.52224028
-96.59464583,16.50018556
-96.61143583,16.50255139
-96.58053528,16.50474806
-96.67614944,16.55130889
-96.57715917,16.49947306
-96.66145861,16.52991722
-96.663835,16.540795
-96.68756,16.54925444
-96.65944972,16.54890583
-98.27609444,17.27289833
-98.19537556,17.17711722
-98.19655944,17.12591528
-98.24615778,17.25269361
-98.26299361,17.2596225
-98.19728139,17.15258056
-98.26106556,17.31033028
-98.23224861,17.26281139
-98.19146389,17.21980528
-98.198685,17.19494
-98.18408611,17.19629778
-98.25539667,17.28928667
-98.21280194,17.26962639
-98.20490361,17.18144556
-98.20989806,17.25338278
-98.27968472,17.27627222
-98.21119306,17.24709056
-98.1989325,17.16144306
-98.22759194,17.25838333
-98.19909222,17.19974333
-98.20291083,17.19279722
-96.81997972,16.55823028
-96.79640583,16.57422389
-96.80401611,16.58663972
-96.7992575,16.53155611
-96.803995,16.54047861
-96.92287389,16.61348694
-96.79460111,16.54933667
-96.87572056,16.57919778
-96.89181194,16.60212194
-96.863025,16.58528306
-96.87833444,16.59918472
-96.81623694,16.55984083
-97.40023306,17.87853333
-97.43015472,17.99669639
-97.45788972,17.96282361
-97.42025306,17.96399361
-97.4232275,17.98456917
-97.42046667,17.89023611
-97.40487917,17.87149361
-96.88136028,17.84136528
-96.85110583,17.83120056
-96.82606944,17.89704944
-96.86657056,17.86339056
-96.87692889,17.88522972
-96.71176444,17.8577675
-96.86017278,17.85146611
-96.85314139,17.84429944
-96.86318861,17.83715639
-96.85354944,17.8588
-96.87129639,17.84311806
-96.88055694,17.83753833
-96.88866639,17.84464972
-96.74832389,17.85545944
-96.84342806,17.86413833
-96.88855028,17.85177694
-96.88524389,17.85758417
-97.94145806,17.03782194
-98.07669722,17.09259833
-97.93182444,17.04751111
-98.03110306,17.06894528
-97.96643306,17.05072472
-97.95842194,17.04335444
-97.95737,17.03242806
-98.00087361,17.05701972
-98.02598667,17.07690694
-98.01789222,17.0613375
-98.03044833,17.08289444
-97.94194417,17.05109917
-96.68238611,18.60178694
-96.66196333,18.60955389
-96.71680194,18.52591611
-96.59845611,18.60082222
-96.67143694,18.57417111
-96.62279139,18.61960028
-96.65532611,18.57242556
-96.65824333,18.58871028
-96.65307972,18.64510889
-96.65983361,18.598095
